user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
x1461946442482733057,x1496779455385067524,2/24/2022 9:30,toorubreezvyg,"Reply dengan lagu BTS yang kamu Play pertama kali hari ini! 
I vote #BTSARMY for #BestFanArmy at the 2022 #iHeartAwards @BTS_twt",Twitter for Android,140,,,,FALSE,TRUE,0,316,,,BTSARMY BestFanArmy iHeartAwards,,,,,,,,,,,,,x174630305,laviedenoona,in,,,,,,,,,,,,,,,,x1496471394653474816,"Reply dengan lagu BTS yang kamu Play pertama kali hari ini! 
I vote #BTSARMY for #BestFanArmy at the 2022 #iHeartAwards @BTS_twt",2/23/2022 13:05,Twitter for Android,55,316,x174630305,laviedenoona,Pril <U+0001F469><U+0001F3FB><U+200D><U+0001F3A8><U+0001F3A8><U+0001F58C><U+FE0F>,50395,3189,141421,Magic Shop,<U+0001D48D><U+0001D482> <U+0001D497><U+0001D48A><U+0001D486> <U+0001D485><U+0001D486> <U+0001D48F><U+0001D490><U+0001D490><U+0001D48F><U+0001D482>. #BTS7 ARMY <U+0001F49C> — @dreamidnight  <U+25E1>¨,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/toorubreezvyg/status/1496779455385067524,gaa7<U+2606>,she/her • wita kece,<U+22B9> <U+02D6><U+25DB><U+207A><U+2445> <U+0001D407><U+0001D40E><U+0001D40C><U+0001D404> <U+0001D45A><U+0001D452><U+0001D44E><U+0001D45B><U+0001D460> <U+0001D401><U+0001D400><U+0001D40D><U+0001D406><U+0001D413><U+0001D400><U+0001D40D> <U+0001F3E1> <U+1D0F><U+0274><U+029F><U+028F>! <U+22B9> <U+02D6><U+25DB><U+207A><U+2445> <U+026A>'<U+1D0D> <U+A731><U+1D1C><U+1D18><U+1D18><U+1D0F><U+0280><U+1D1B> #ENHYPEN & #TXT <U+1D1B><U+1D0F><U+1D0F> | backup from @skyoomipctalz,https://t.co/7wUkOvKrqK,FALSE,877,2147,1,14053,3123,11/20/2021 6:37,FALSE,https://t.co/7wUkOvKrqK,https://open.spotify.com/track/7CAdT0HdiQNlt1C7xk2hep?si=tdGOckY-TTq-85YcKJeJNg&utm_source=copy-link,,https://pbs.twimg.com/profile_banners/1461946442482733057/1645281201,,http://pbs.twimg.com/profile_images/1495043523019960322/AXUw5s5h_normal.jpg
x1461946442482733057,x1496778066315517955,2/24/2022 9:24,toorubreezvyg,"Reply dengan lagu BTS awal huruf L! 
I vote #Butter for #BestMusicVideo at the 2022 #iHeartAwards @BTS_twt",Twitter for Android,124,,,,FALSE,TRUE,0,362,,,Butter BestMusicVideo iHeartAwards,,,,,,,,,,,,,x174630305 x335141638,laviedenoona BTS_twt,in,,,,,,,,,,,,,,,,x1496101458269601792,"Reply dengan lagu BTS awal huruf L! 
I vote #Butter for #BestMusicVideo at the 2022 #iHeartAwards @BTS_twt",2/22/2022 12:35,Twitter for Android,27,362,x174630305,laviedenoona,Pril <U+0001F469><U+0001F3FB><U+200D><U+0001F3A8><U+0001F3A8><U+0001F58C><U+FE0F>,50395,3189,141421,Magic Shop,<U+0001D48D><U+0001D482> <U+0001D497><U+0001D48A><U+0001D486> <U+0001D485><U+0001D486> <U+0001D48F><U+0001D490><U+0001D490><U+0001D48F><U+0001D482>. #BTS7 ARMY <U+0001F49C> — @dreamidnight  <U+25E1>¨,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/toorubreezvyg/status/1496778066315517955,gaa7<U+2606>,she/her • wita kece,<U+22B9> <U+02D6><U+25DB><U+207A><U+2445> <U+0001D407><U+0001D40E><U+0001D40C><U+0001D404> <U+0001D45A><U+0001D452><U+0001D44E><U+0001D45B><U+0001D460> <U+0001D401><U+0001D400><U+0001D40D><U+0001D406><U+0001D413><U+0001D400><U+0001D40D> <U+0001F3E1> <U+1D0F><U+0274><U+029F><U+028F>! <U+22B9> <U+02D6><U+25DB><U+207A><U+2445> <U+026A>'<U+1D0D> <U+A731><U+1D1C><U+1D18><U+1D18><U+1D0F><U+0280><U+1D1B> #ENHYPEN & #TXT <U+1D1B><U+1D0F><U+1D0F> | backup from @skyoomipctalz,https://t.co/7wUkOvKrqK,FALSE,877,2147,1,14053,3123,11/20/2021 6:37,FALSE,https://t.co/7wUkOvKrqK,https://open.spotify.com/track/7CAdT0HdiQNlt1C7xk2hep?si=tdGOckY-TTq-85YcKJeJNg&utm_source=copy-link,,https://pbs.twimg.com/profile_banners/1461946442482733057/1645281201,,http://pbs.twimg.com/profile_images/1495043523019960322/AXUw5s5h_normal.jpg
x1290081120344653824,x1496779449903181824,2/24/2022 9:30,ppaarkjiminssi,"BTS PERMISSION TO DANCE ON STAGE - SEOUL: LIVE VIEWING eksklusif di CGV Grand Indonesia - Jakarta, Paris Van Java - Bandung, &amp; BG Junction - Surabaya tanggal 12 Maret 2022 jam 15.45 WIB. Tungguin info updatenya di @CGV_ID 

#BTS #PTDLIVEVIEWING #SemuaSerudiCGV https://t.co/Eazf4KALmt",Twitter for Android,143,,,,FALSE,TRUE,0,3729,,,,,,,,,,,,,,,,x15000492,CGV_ID,in,,,,,,,,,,,,,,,,x1496758145472819201,"BTS PERMISSION TO DANCE ON STAGE - SEOUL: LIVE VIEWING eksklusif di CGV Grand Indonesia - Jakarta, Paris Van Java - Bandung, &amp; BG Junction - Surabaya tanggal 12 Maret 2022 jam 15.45 WIB. Tungguin info updatenya di @CGV_ID 

#BTS #PTDLIVEVIEWING #SemuaSerudiCGV https://t.co/Eazf4KALmt",2/24/2022 8:05,Twitter for iPhone,6625,3729,x15000492,CGV_ID,CGV Cinemas,4502082,246,117635,"Jakarta Capital Region, Indone","Official account of CGV Cinemas Indonesia. Global No.1 Cultureplex Cinema. 
Call Center: (021) 29200100",TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/ppaarkjiminssi/status/1496779449903181824,maudy adinda7<U+2615>,she/her • 03L,"-`,<U+270E> #<U+0001D401><U+0001D413><U+0001D412> #<U+0001D413><U+0001D417><U+0001D413> (<U+25CD>•<U+1D17>•<U+25CD>)<U+0001F5A4> yoonmin<U+0001F517>",https://t.co/tw4JsWal1w,FALSE,4737,4729,69,239050,79810,8/3/2020 0:24,FALSE,https://t.co/tw4JsWal1w,https://secreto.site/15496244,,https://pbs.twimg.com/profile_banners/1290081120344653824/1645197420,,http://pbs.twimg.com/profile_images/1494933919979896832/Wpsu2dyz_normal.jpg
x171833463,x1496779445490749440,2/24/2022 9:30,KompasEnt,CGV Umumkan Live Viewing Konser BTS Permission To Dance On Stage Seoul Hadir di Indonesia https://t.co/HfAxhNLRjf,KOMPAS.com .,113,,,,FALSE,FALSE,0,0,,,,,kmp.im/AGCesG,https://t.co/HfAxhNLRjf,http://kmp.im/AGCesG,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/KompasEnt/status/1496779445490749440,KompasEntertainment,"Jakarta, Indonesia","Official Twitter Page of KompasEntertainment, lifestyle and entertainment channel by https://t.co/amYOOzE6rE",https://t.co/6O30P8SGxW,FALSE,35403,101,121,145415,201,7/28/2010 8:10,FALSE,https://t.co/6O30P8SGxW,http://entertainment.kompas.com,,https://pbs.twimg.com/profile_banners/171833463/1510829004,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1485825165909200898/m6hcSjiZ_normal.jpg
x1264075054825893893,x1496779440981876737,2/24/2022 9:30,SeokjinEarth_,"Kumpulan meme Jin BTS editan ARMY ini bikin ngakak<U+0001F606> #FollowLINETODAY!
https://t.co/67LNtw7rUu",Twitter for Android,108,,,,FALSE,TRUE,0,195,,,FollowLINETODAY,,today.line.me/ID/v2/article/…,https://t.co/67LNtw7rUu,https://today.line.me/ID/v2/article/7N63eyP?utm_source=twitter&utm_medium=linetodayhome&utm_campaign=snsoperation,,,,,,,,,x758580609706975234,linetoday,in,,,,,,,,,,,,,,,,x1496432478269349894,"Kumpulan meme Jin BTS editan ARMY ini bikin ngakak<U+0001F606> #FollowLINETODAY!
https://t.co/67LNtw7rUu",2/23/2022 10:31,Twitter Web App,618,195,x758580609706975234,linetoday,LINE TODAY,16223,3,59066,,"Akun resmi LINE TODAY Indonesia. Tidak hanya berita, kini banyak cerita.",TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/SeokjinEarth_/status/1496779440981876737,#supertuna #yours <U+2661>,,myhappiness<U+2935><U+FE0F>,https://t.co/oeYLNetO8t,FALSE,274,854,1,69006,129217,5/23/2020 6:06,FALSE,https://t.co/oeYLNetO8t,https://s.id/NU25,,https://pbs.twimg.com/profile_banners/1264075054825893893/1643018903,,http://pbs.twimg.com/profile_images/1488674409896607744/Mcd9VzeU_normal.jpg
x1260407693480734729,x1496779439421616128,2/24/2022 9:30,saptaiita211,"BTS PERMISSION TO DANCE ON STAGE - SEOUL: LIVE VIEWING eksklusif di CGV Grand Indonesia - Jakarta, Paris Van Java - Bandung, &amp; BG Junction - Surabaya tanggal 12 Maret 2022 jam 15.45 WIB. Tungguin info updatenya di @CGV_ID 

#BTS #PTDLIVEVIEWING https://t.co/6REYstMDrW",Twitter for iPhone,140,,,,FALSE,TRUE,0,2469,,,,,,,,,,,,,,,,x36006618,CBIpictures,in,,,,,,,,,,,,,,,,x1496757644735905795,"BTS PERMISSION TO DANCE ON STAGE - SEOUL: LIVE VIEWING eksklusif di CGV Grand Indonesia - Jakarta, Paris Van Java - Bandung, &amp; BG Junction - Surabaya tanggal 12 Maret 2022 jam 15.45 WIB. Tungguin info updatenya di @CGV_ID 

#BTS #PTDLIVEVIEWING https://t.co/6REYstMDrW",2/24/2022 8:03,Twitter Web App,4661,2469,x36006618,CBIpictures,CBI pictures,226131,269,18933,Indonesia,"Indonesia film distributors. Sharing content, fun facts & more about films. IG, FB, TikTok & YouTube: cbipictures",TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/saptaiita211/status/1496779439421616128,tata is tata,"Denpasar, Bali",tata<U+0001F497> <U+0001F4CD>BALI. ARMY<U+0001F49C> ENGENE<U+0001F90D> MOA<U+0001F499> HYBE STAN<U+0001F495> mulfand:’) new akun<U+0001F97A> akun lama hilang:( ARMY SINCE 2014<U+0001F60D>,,FALSE,389,679,0,37218,67467,5/13/2020 3:13,FALSE,,,,https://pbs.twimg.com/profile_banners/1260407693480734729/1615178162,,http://pbs.twimg.com/profile_images/1331761201009704960/XWZmNGB5_normal.jpg
x1260407693480734729,x1496779428801638403,2/24/2022 9:29,saptaiita211,"BTS PERMISSION TO DANCE ON STAGE - SEOUL: LIVE VIEWING eksklusif di CGV Grand Indonesia - Jakarta, Paris Van Java - Bandung, &amp; BG Junction - Surabaya tanggal 12 Maret 2022 jam 15.45 WIB. Tungguin info updatenya di @CGV_ID 

#BTS #PTDLIVEVIEWING #SemuaSerudiCGV https://t.co/Eazf4KALmt",Twitter for iPhone,143,,,,FALSE,TRUE,0,3729,,,,,,,,,,,,,,,,x15000492,CGV_ID,in,,,,,,,,,,,,,,,,x1496758145472819201,"BTS PERMISSION TO DANCE ON STAGE - SEOUL: LIVE VIEWING eksklusif di CGV Grand Indonesia - Jakarta, Paris Van Java - Bandung, &amp; BG Junction - Surabaya tanggal 12 Maret 2022 jam 15.45 WIB. Tungguin info updatenya di @CGV_ID 

#BTS #PTDLIVEVIEWING #SemuaSerudiCGV https://t.co/Eazf4KALmt",2/24/2022 8:05,Twitter for iPhone,6625,3729,x15000492,CGV_ID,CGV Cinemas,4502082,246,117635,"Jakarta Capital Region, Indone","Official account of CGV Cinemas Indonesia. Global No.1 Cultureplex Cinema. 
Call Center: (021) 29200100",TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/saptaiita211/status/1496779428801638403,tata is tata,"Denpasar, Bali",tata<U+0001F497> <U+0001F4CD>BALI. ARMY<U+0001F49C> ENGENE<U+0001F90D> MOA<U+0001F499> HYBE STAN<U+0001F495> mulfand:’) new akun<U+0001F97A> akun lama hilang:( ARMY SINCE 2014<U+0001F60D>,,FALSE,389,679,0,37218,67467,5/13/2020 3:13,FALSE,,,,https://pbs.twimg.com/profile_banners/1260407693480734729/1615178162,,http://pbs.twimg.com/profile_images/1331761201009704960/XWZmNGB5_normal.jpg
x1409891318168358925,x1496779433281302530,2/24/2022 9:30,eichiei_m,"BUYER HNR DI BANYAK GO !!

ati ati yg punya go nct bts kalo ada dia lgsg kick aja yaa",Twitter for Android,101,,,,FALSE,TRUE,0,66,,,,,,,,,,,,,,,,x1390481846060781576,vallerylia,in,,,,,,,,,,,,,,,,x1496769378477502465,"BUYER HNR DI BANYAK GO !!

ati ati yg punya go nct bts kalo ada dia lgsg kick aja yaa",2/24/2022 8:50,Twitter for Android,48,66,x1390481846060781576,vallerylia,L<U+03B9>aa / HELP RT PINNED AYANG,369,375,2288, ,hlo bestie,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/eichiei_m/status/1496779433281302530,aishaa,Thailand,random account,,FALSE,4,137,0,979,4184,6/29/2021 15:07,FALSE,,,,https://pbs.twimg.com/profile_banners/1409891318168358925/1634122767,,http://pbs.twimg.com/profile_images/1493998529920266240/O4QRpntz_normal.jpg
x1174791033613213698,x1496779425584717824,2/24/2022 9:29,abidaoraf,"Aku sedang numpang lewat buat vote, nyari yang vote² tl isinya ayank cakep

I vote #BTSARMY for  #BestFanArmy at the 2022 #iHeartAwards! (@BTS_twt)",Twitter for Android,147,,,,FALSE,FALSE,0,0,,,BTSARMY BestFanArmy iHeartAwards,,,,,,,,,,,,,x335141638,BTS_twt,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/abidaoraf/status/1496779425584717824,mpty,,u can call me poo • manusia moodyan •,https://t.co/prI5x19bQU,FALSE,1220,1194,0,46208,25356,9/19/2019 21:03,FALSE,https://t.co/prI5x19bQU,https://twitter.com/abidaoraf/status/1482552901503680516?t=C7Z-lTldMprWLC4DJZrkbg&s=19,,https://pbs.twimg.com/profile_banners/1174791033613213698/1640904053,,http://pbs.twimg.com/profile_images/1494835303907229696/Hy7ZsdUt_normal.jpg
x1174791033613213698,x1496778906686275584,2/24/2022 9:27,abidaoraf,"Harganya lebih murah yaa. 450k. Tapi tiket pesawat ke tiga kota yang ada itu mahal :"") 
Dung dung. Mari beli live weverse saja yaa. 
#Butter #BestMusicVideo  #iHeartAwards @BTS_twt",Twitter for Android,140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,x1120355194624077824,hollahalipah28,in,,,,,,,,,,,,,,,,x1496767565686730754,"Harganya lebih murah yaa. 450k. Tapi tiket pesawat ke tiga kota yang ada itu mahal :"") 
Dung dung. Mari beli live weverse saja yaa. 
#Butter #BestMusicVideo  #iHeartAwards @BTS_twt",2/24/2022 8:42,Twitter for Android,8,2,x1120355194624077824,hollahalipah28,STAY ALIVE ON HOBIUARY<U+27EC><U+27ED>SEKRETARIS NAMJOON<U+27ED><U+27EC>Nur7,5882,937,54554,Indonesia,"She/her. Personal akun + fan account @BTS_twt. Lahir tahun 95, but 94L are my favo duo. Bucin rap line, terhipnotis vocal line.",FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/abidaoraf/status/1496778906686275584,mpty,,u can call me poo • manusia moodyan •,https://t.co/prI5x19bQU,FALSE,1220,1194,0,46208,25356,9/19/2019 21:03,FALSE,https://t.co/prI5x19bQU,https://twitter.com/abidaoraf/status/1482552901503680516?t=C7Z-lTldMprWLC4DJZrkbg&s=19,,https://pbs.twimg.com/profile_banners/1174791033613213698/1640904053,,http://pbs.twimg.com/profile_images/1494835303907229696/Hy7ZsdUt_normal.jpg
x1174791033613213698,x1496779261792956416,2/24/2022 9:29,abidaoraf,"Selamat sore, semoga kau segera di kasih hidayah buat mandi 

I vote for #Butter for #BestMusicVideo at the 2022 #iHeartAwards @BTS_twt",Twitter for Android,135,,,,FALSE,FALSE,0,1,,,Butter BestMusicVideo iHeartAwards,,,,,,,,,,,,,x335141638,BTS_twt,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/abidaoraf/status/1496779261792956416,mpty,,u can call me poo • manusia moodyan •,https://t.co/prI5x19bQU,FALSE,1220,1194,0,46208,25356,9/19/2019 21:03,FALSE,https://t.co/prI5x19bQU,https://twitter.com/abidaoraf/status/1482552901503680516?t=C7Z-lTldMprWLC4DJZrkbg&s=19,,https://pbs.twimg.com/profile_banners/1174791033613213698/1640904053,,http://pbs.twimg.com/profile_images/1494835303907229696/Hy7ZsdUt_normal.jpg
x1248156956314853377,x1496779419196829699,2/24/2022 9:29,asdfghjktu3,Rame ya hehehe jadi kangen yang dulu pas isinya masih @TXT_members sama @BTS_twt doang hehehe https://t.co/tDmXuVIO8w,Twitter for Android,93,,,,FALSE,FALSE,0,0,,,,,,,,http://pbs.twimg.com/media/FMWg8R6aMAEB3WR.jpg,https://t.co/tDmXuVIO8w,https://twitter.com/asdfghjktu3/status/1496779419196829699/photo/1,photo,http://pbs.twimg.com/media/FMWg8R6aMAEB3WR.jpg,https://t.co/tDmXuVIO8w,https://twitter.com/asdfghjktu3/status/1496779419196829699/photo/1,,x1059327333532749824 x335141638,TXT_members BTS_twt,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/asdfghjktu3/status/1496779419196829699,•_•,,kek nasi campur,,FALSE,10,91,0,15551,19238,4/9/2020 7:53,FALSE,,,,https://pbs.twimg.com/profile_banners/1248156956314853377/1643393940,,http://pbs.twimg.com/profile_images/1487127337691152385/DRnP2IiB_normal.jpg
x1391774404107935744,x1496779404822949888,2/24/2022 9:29,namnamukoya,"BTS PERMISSION TO DANCE ON STAGE - SEOUL: LIVE VIEWING eksklusif di CGV Grand Indonesia - Jakarta, Paris Van Java - Bandung, &amp; BG Junction - Surabaya tanggal 12 Maret 2022 jam 15.45 WIB. Tungguin info updatenya di @CGV_ID 

#BTS #PTDLIVEVIEWING #SemuaSerudiCGV https://t.co/Eazf4KALmt",Twitter for Android,143,,,,FALSE,TRUE,0,3729,,,,,,,,,,,,,,,,x15000492,CGV_ID,in,,,,,,,,,,,,,,,,x1496758145472819201,"BTS PERMISSION TO DANCE ON STAGE - SEOUL: LIVE VIEWING eksklusif di CGV Grand Indonesia - Jakarta, Paris Van Java - Bandung, &amp; BG Junction - Surabaya tanggal 12 Maret 2022 jam 15.45 WIB. Tungguin info updatenya di @CGV_ID 

#BTS #PTDLIVEVIEWING #SemuaSerudiCGV https://t.co/Eazf4KALmt",2/24/2022 8:05,Twitter for iPhone,6625,3729,x15000492,CGV_ID,CGV Cinemas,4502082,246,117635,"Jakarta Capital Region, Indone","Official account of CGV Cinemas Indonesia. Global No.1 Cultureplex Cinema. 
Call Center: (021) 29200100",TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/namnamukoya/status/1496779404822949888,namu7<U+0001F428>,<U+AE40><U+B0A8><U+C900>,@BTS_twt only,,FALSE,33,53,0,5809,462,5/10/2021 15:17,FALSE,,,,https://pbs.twimg.com/profile_banners/1391774404107935744/1636541199,,http://pbs.twimg.com/profile_images/1458385824001650688/jNe4SDuo_normal.jpg
x1400657914885410816,x1496779399923789829,2/24/2022 9:29,Cookiemeltz,Ini tl aku pada RT tweet nya @BTS_twt kangen ya? sama aku juga <U+0001F62D>,Twitter for iPad,82,,,,FALSE,TRUE,0,17,,,,,,,,,,,,,,,,x174630305 x335141638,laviedenoona BTS_twt,in,,,,,,,,,,,,,,,,x1496775680507322370,Ini tl aku pada RT tweet nya @BTS_twt kangen ya? sama aku juga <U+0001F62D>,2/24/2022 9:15,Twitter for Android,144,17,x174630305,laviedenoona,Pril <U+0001F469><U+0001F3FB><U+200D><U+0001F3A8><U+0001F3A8><U+0001F58C><U+FE0F>,50395,3189,141421,Magic Shop,<U+0001D48D><U+0001D482> <U+0001D497><U+0001D48A><U+0001D486> <U+0001D485><U+0001D486> <U+0001D48F><U+0001D490><U+0001D490><U+0001D48F><U+0001D482>. #BTS7 ARMY <U+0001F49C> — @dreamidnight  <U+25E1>¨,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Cookiemeltz/status/1496779399923789829,Yaa7 <U+0001F43B><U+0001FA90> | #Hobiuary <U+0001F382>,<U+0001F1EE><U+0001F1E9>,Call me Ya | 02l | Fan Account | Adorable Representative MC for Youth | rjshjjv<U+0001F49C> | Speaks <U+0001F1EE><U+0001F1E9><U+0001F1FA><U+0001F1F8>,,FALSE,216,876,0,18441,42244,6/4/2021 3:37,FALSE,,,,https://pbs.twimg.com/profile_banners/1400657914885410816/1645022297,,http://pbs.twimg.com/profile_images/1494162634488573956/-fDQzSsH_normal.jpg
x1148919395697098752,x1496779397709197313,2/24/2022 9:29,Nandini25971956,"BTS SUGA/YOONGI INSTAGRAM UPDATE 220224

SG: <U+263A><U+FE0F> https://t.co/gbn61qQ4Le",Twitter for Android,92,,,,FALSE,TRUE,0,823,,,,,,,,http://pbs.twimg.com/media/FMWUGCMaQAA7O7C.jpg,https://t.co/gbn61qQ4Le,https://twitter.com/BTStranslation_/status/1496765291161739265/photo/1,photo,http://pbs.twimg.com/media/FMWUGCMaQAA7O7C.jpg http://pbs.twimg.com/media/FMWUGTsaAAYPgPE.jpg,https://t.co/gbn61qQ4Le https://t.co/gbn61qQ4Le,https://twitter.com/BTStranslation_/status/1496765291161739265/photo/1 https://twitter.com/BTStranslation_/status/1496765291161739265/photo/1,,x1091978657411883008,BTStranslation_,in,,,,,,,,,,,,,,,,x1496765291161739265,"BTS SUGA/YOONGI INSTAGRAM UPDATE 220224

SG: <U+263A><U+FE0F> https://t.co/gbn61qQ4Le",2/24/2022 8:33,Twitter for Android,3005,823,x1091978657411883008,BTStranslation_,Sel7,306649,339,31103,personal & fan account,<U+273F> BTS lyrics translations on https://t.co/hf3VviueSW <U+2740> <U+D55C><U+AD6D><U+C5B4>/eng <U+2740> #LearnKoreanWithBTS <U+2740> <U+0001F6AB>don't repost <U+2740> freelance korean tutor <U+2740> @BTSWeverseTrans <U+273F>,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Nandini25971956/status/1496779397709197313,Fearless Girl,,"Proud of being an Indian.
Proud of being a Sanatani Hindu.
Proud of being BTS ARMY<U+0001F49C>",,FALSE,85,17,0,3160,1451,7/10/2019 11:38,FALSE,,,,https://pbs.twimg.com/profile_banners/1148919395697098752/1638951097,,http://pbs.twimg.com/profile_images/1468493451863859202/nfB9qny7_normal.jpg
x1331537253437378597,x1496779386896490496,2/24/2022 9:29,teewsragus,@BTS_twt Lucu Jimin nya,Twitter for Android,14,x337233618411855874,x335141638,BTS_twt,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,x335141638,BTS_twt,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/teewsragus/status/1496779386896490496,Aira7 <U+0001F499><U+0001F49B>,<U+0001F431>'s heart,I'm in love @BTS_twt | OT7 ARMY ONLY ARMY ONLY <U+0001F49C> | Penikmat AU & analisis lagu @BTS_twt | kinda <U+0001F51E>,https://t.co/n9zBg29pwc,FALSE,127,302,0,18714,27171,11/25/2020 9:56,FALSE,https://t.co/n9zBg29pwc,https://yoonmin.xn--c6h/,,https://pbs.twimg.com/profile_banners/1331537253437378597/1645347239,,http://pbs.twimg.com/profile_images/1494848273303351296/n6994F-d_normal.jpg
x976099429299171328,x1496779382517481474,2/24/2022 9:29,ABCxBTS,"BTS SUGA/YOONGI INSTAGRAM UPDATE 220224

SG: <U+263A><U+FE0F> https://t.co/gbn61qQ4Le",Twitter for Android,92,,,,FALSE,TRUE,0,823,,,,,,,,http://pbs.twimg.com/media/FMWUGCMaQAA7O7C.jpg,https://t.co/gbn61qQ4Le,https://twitter.com/BTStranslation_/status/1496765291161739265/photo/1,photo,http://pbs.twimg.com/media/FMWUGCMaQAA7O7C.jpg http://pbs.twimg.com/media/FMWUGTsaAAYPgPE.jpg,https://t.co/gbn61qQ4Le https://t.co/gbn61qQ4Le,https://twitter.com/BTStranslation_/status/1496765291161739265/photo/1 https://twitter.com/BTStranslation_/status/1496765291161739265/photo/1,,x1091978657411883008,BTStranslation_,in,,,,,,,,,,,,,,,,x1496765291161739265,"BTS SUGA/YOONGI INSTAGRAM UPDATE 220224

SG: <U+263A><U+FE0F> https://t.co/gbn61qQ4Le",2/24/2022 8:33,Twitter for Android,3005,823,x1091978657411883008,BTStranslation_,Sel7,306649,339,31103,personal & fan account,<U+273F> BTS lyrics translations on https://t.co/hf3VviueSW <U+2740> <U+D55C><U+AD6D><U+C5B4>/eng <U+2740> #LearnKoreanWithBTS <U+2740> <U+0001F6AB>don't repost <U+2740> freelance korean tutor <U+2740> @BTSWeverseTrans <U+273F>,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/ABCxBTS/status/1496779382517481474,<U+27ED><U+27EC> ARMYs BIG CREW! 7 <U+27EC><U+27ED>,,"Hello! We are ABC<U+2728>

 <U+0001F4CC>Página de votación, info y stream de @BTS_twt <U+0001F49C>  From: <U+0001F1F2><U+0001F1FD><U+0001F1FA><U+0001F1FE><U+0001F1F5><U+0001F1EA>",https://t.co/062LcDrdFr,FALSE,1769,134,4,34877,54565,3/20/2018 14:13,FALSE,https://t.co/062LcDrdFr,https://www.youtube.com/channel/UCj8noV6Pu83qzQI_Rq0eaew,,https://pbs.twimg.com/profile_banners/976099429299171328/1615798758,,http://pbs.twimg.com/profile_images/1371385321573785601/OZe6xdZq_normal.jpg
